Gene,log2FC_G1G3_vs_G2G4,pvalue_ttest,direction
ENSG00000281163.1,0.11928035724587949,0.7396295198114289,Up_in_G1G3
ENSG00000281165.3,0.4088338435628975,0.5596777427193326,Up_in_G1G3
ENSG00000281173.1,-0.125,0.35061666282020737,Up_in_G2G4
ENSG00000281178.4,0.0915943395883029,0.8878237916245373,Up_in_G1G3
ENSG00000281180.1,-0.125,0.35061666282020737,Up_in_G2G4
ENSG00000281181.1,-0.10714285714285715,0.6301274143474609,Up_in_G2G4
ENSG00000281184.1,0.6384911981022072,0.1960949655154138,Up_in_G1G3
ENSG00000281189.1,0.3035714285714285,0.37391677512972554,Up_in_G1G3
ENSG00000281197.2,0.4316058035971841,0.326067094740792,Up_in_G1G3
ENSG00000281221.3,0.18211871908267768,0.6614147720717396,Up_in_G1G3
ENSG00000281226.2,0.42857142857142855,0.19962167272608,Up_in_G1G3
ENSG00000281230.3,-0.2516917411615731,0.5927075723359339,Up_in_G2G4
ENSG00000281234.1,0.08759397312414115,0.7513786753812918,Up_in_G1G3
ENSG00000281244.2,0.14285714285714285,0.3559176837495821,Up_in_G1G3
ENSG00000281245.2,0.34956115641248026,0.3624941371618401,Up_in_G1G3
ENSG00000281283.1,0.14285714285714285,0.3559176837495821,Up_in_G1G3
ENSG00000281287.1,0.21279629161038838,0.6617798610270429,Up_in_G1G3
ENSG00000281289.2,0.2729252247683997,0.4539488053623404,Up_in_G1G3
ENSG00000281300.1,0.3035714285714285,0.37391677512972554,Up_in_G1G3
ENSG00000281306.3,0.6070960900711743,0.3010544700101341,Up_in_G1G3
ENSG00000281309.2,0.5574249638248239,0.23760269672669768,Up_in_G1G3
ENSG00000281310.2,0.14285714285714285,0.3559176837495821,Up_in_G1G3
ENSG00000281317.1,0.1607142857142857,0.4859889901483101,Up_in_G1G3
ENSG00000281320.3,1.0526343286597197,0.10953649697884735,Up_in_G1G3
ENSG00000281324.3,0.35724031717179905,0.609453943814475,Up_in_G1G3
ENSG00000281332.1,-0.5731203125901445,0.09345273009680263,Up_in_G2G4
ENSG00000281333.3,0.0357142857142857,0.8871422542600781,Up_in_G1G3
ENSG00000281336.1,0.14285714285714285,0.3559176837495821,Up_in_G1G3
ENSG00000281344.1,0.4487459196585963,0.48584954286160875,Up_in_G1G3
ENSG00000281351.1,0.14285714285714285,0.35591768374958205,Up_in_G1G3
ENSG00000281357.6,0.16019486160221183,0.7820500022516366,Up_in_G1G3
ENSG00000281377.1,0.14285714285714285,0.3559176837495821,Up_in_G1G3
ENSG00000281382.1,-0.125,0.35061666282020737,Up_in_G2G4
ENSG00000281383.1,-0.10714285714285715,0.6301274143474609,Up_in_G2G4
ENSG00000281384.2,-0.09266919660886058,0.8189833800877084,Up_in_G2G4
ENSG00000281385.2,0.3053761690729131,0.5412513608851829,Up_in_G1G3
ENSG00000281388.1,0.4190232742654547,0.35522204205022756,Up_in_G1G3
ENSG00000281392.3,0.17451453050389762,0.809231801580635,Up_in_G1G3
ENSG00000281396.1,0.07446294645432706,0.8520789187034302,Up_in_G1G3
ENSG00000281448.3,-0.8911603771181209,0.11308246842943233,Up_in_G2G4
ENSG00000281459.3,0.40105070315108626,0.355917683749582,Up_in_G1G3
ENSG00000281468.1,-0.2533834823231462,0.4108881686268463,Up_in_G2G4
ENSG00000281473.1,0.2264232143887366,0.35591768374958205,Up_in_G1G3
ENSG00000281484.2,-0.125,0.35061666282020737,Up_in_G2G4
ENSG00000281496.1,0.2857142857142857,0.35591768374958205,Up_in_G1G3
ENSG00000281499.1,0.14241646475507755,0.8014328816062333,Up_in_G1G3
ENSG00000281500.5,-0.6516769161102469,0.3776993887845427,Up_in_G2G4
ENSG00000281518.9,0.0357142857142857,0.8871422542600782,Up_in_G1G3
ENSG00000281519.1,-0.125,0.35061666282020737,Up_in_G2G4
ENSG00000281526.3,-0.28740602687585887,0.46210523320164754,Up_in_G2G4
ENSG00000281538.1,0.14285714285714285,0.35591768374958205,Up_in_G1G3
ENSG00000281540.3,0.39171197613235104,0.33796678034226324,Up_in_G1G3
ENSG00000281556.2,-0.4866695832894917,0.22237508353082533,Up_in_G2G4
ENSG00000281564.1,-0.3231203125901445,0.18295897206607253,Up_in_G2G4
ENSG00000281569.1,0.26875483321747795,0.5994972994241045,Up_in_G1G3
ENSG00000281571.2,0.7506982145947814,0.10435206330224327,Up_in_G1G3
ENSG00000281582.1,0.14285714285714285,0.35591768374958205,Up_in_G1G3
ENSG00000281591.1,0.11589687492273326,0.7886712881194449,Up_in_G1G3
ENSG00000281593.1,-0.055263169733001695,0.824722514129199,Up_in_G2G4
ENSG00000281601.5,0.07725844370432688,0.9325283714285038,Up_in_G1G3
ENSG00000281603.2,-0.3266656380599497,0.40692668501064877,Up_in_G2G4
ENSG00000281610.2,0.14285714285714285,0.3559176837495821,Up_in_G1G3
ENSG00000281614.3,0.13318077025548256,0.7527267573288431,Up_in_G1G3
ENSG00000281624.1,-0.19812031259014454,0.3506166628202075,Up_in_G2G4
ENSG00000281625.1,-0.22527127013547915,0.6878146005998271,Up_in_G2G4
ENSG00000281626.7,0.34973147322716364,0.2907745553386812,Up_in_G1G3
ENSG00000281641.4,0.14285714285714285,0.35591768374958205,Up_in_G1G3
ENSG00000281644.2,0.14285714285714285,0.3559176837495821,Up_in_G1G3
ENSG00000281649.4,0.8069093429181673,0.4726543077010016,Up_in_G1G3
ENSG00000281650.1,-0.47030479155322796,0.29416395505523013,Up_in_G2G4
ENSG00000281654.1,-0.25,0.1704706607870538,Up_in_G2G4
ENSG00000281661.3,0.6176176893103174,0.33340519590869244,Up_in_G1G3
ENSG00000281665.2,-0.1665374655937542,0.7693658213815409,Up_in_G2G4
ENSG00000281668.1,0.14285714285714285,0.35591768374958205,Up_in_G1G3
ENSG00000281670.1,0.738560714491759,0.14627377879098696,Up_in_G1G3
ENSG00000281677.1,0.2264232143887366,0.35591768374958205,Up_in_G1G3
ENSG00000281693.1,-0.30526316973300166,0.3748271293487495,Up_in_G2G4
ENSG00000281705.1,0.11928035724587949,0.6950276138211375,Up_in_G1G3
ENSG00000281709.3,-0.33613830425047897,0.6360999624915256,Up_in_G2G4
ENSG00000281731.4,0.6867649888653721,0.35591768374958205,Up_in_G1G3
ENSG00000281732.1,0.14285714285714285,0.3559176837495821,Up_in_G1G3
ENSG00000281734.1,-0.0667024552412428,0.8508421189744929,Up_in_G2G4
ENSG00000281740.1,-0.41981741079155244,0.24157562821941053,Up_in_G2G4
ENSG00000281741.2,1.1601623018963774,0.06230618403012204,Up_in_G1G3
ENSG00000281742.2,-0.125,0.35061666282020737,Up_in_G2G4
ENSG00000281748.3,0.14285714285714285,0.3559176837495821,Up_in_G1G3
ENSG00000281763.2,1.106379146730662,0.18619859194440477,Up_in_G1G3
ENSG00000281766.4,0.48307918580579096,0.4160293901445614,Up_in_G1G3
ENSG00000281778.1,0.14285714285714285,0.35591768374958205,Up_in_G1G3
ENSG00000281782.1,-0.125,0.35061666282020737,Up_in_G2G4
ENSG00000281794.2,-0.27857326308597413,0.5419773588959756,Up_in_G2G4
ENSG00000281813.4,0.5973875540810109,0.45139963302398345,Up_in_G1G3
ENSG00000281815.1,0.14285714285714285,0.3559176837495821,Up_in_G1G3
ENSG00000281818.3,0.3019920094513349,0.5774153353061674,Up_in_G1G3
ENSG00000281822.1,0.14285714285714285,0.3559176837495821,Up_in_G1G3
ENSG00000281847.2,-0.7750981489385229,0.17642909262112752,Up_in_G2G4
ENSG00000281848.1,0.3692803572458795,0.18516702493188186,Up_in_G1G3
ENSG00000281849.3,-0.3231203125901445,0.18295897206607253,Up_in_G2G4
ENSG00000281852.1,-0.3628624998969776,0.30483971362558476,Up_in_G2G4
ENSG00000281857.3,0.028302901798592066,0.9265490221314105,Up_in_G1G3
ENSG00000281877.3,-0.191161411397921,0.8125788369475241,Up_in_G2G4
ENSG00000281915.2,-0.38126311551475645,0.3893707559170224,Up_in_G2G4
ENSG00000281917.4,1.0200435319534071,0.05354398812620442,Up_in_G1G3
ENSG00000281920.1,0.10142321438873661,0.7036373895439065,Up_in_G1G3
ENSG00000281930.1,0.6120728365503965,0.1232701069399085,Up_in_G1G3
ENSG00000281931.1,-0.33980513839778825,0.5218037277512291,Up_in_G2G4
ENSG00000281950.1,0.4924182992696231,0.27761986920453546,Up_in_G1G3
ENSG00000281976.2,-0.25,0.1704706607870538,Up_in_G2G4
ENSG00000281994.1,0.4049946429601652,0.2978396888752225,Up_in_G1G3
ENSG00000281998.1,0.14285714285714285,0.3559176837495821,Up_in_G1G3
ENSG00000282003.1,-0.33408549564366735,0.32192071108761583,Up_in_G2G4
ENSG00000282004.1,-0.125,0.35061666282020737,Up_in_G2G4
ENSG00000282009.1,0.5121375001030224,0.08879988573105513,Up_in_G1G3
ENSG00000282013.1,0.5621551295366216,0.29576988874615284,Up_in_G1G3
ENSG00000282015.1,0.14285714285714285,0.3559176837495821,Up_in_G1G3
ENSG00000282017.1,0.5052193077330983,0.32696379907703543,Up_in_G1G3
ENSG00000282019.1,0.7205704149491245,0.4407017658383834,Up_in_G1G3
ENSG00000282039.1,0.14285714285714285,0.3559176837495821,Up_in_G1G3
ENSG00000282046.3,-0.15196026793440956,0.6799069569704796,Up_in_G2G4
ENSG00000282049.1,-1.174344136938187,0.06613663700403448,Up_in_G2G4
ENSG00000282052.1,0.42285178581730803,0.2685222642968538,Up_in_G1G3
ENSG00000282074.1,-0.03740602687585883,0.9322152061901094,Up_in_G2G4
ENSG00000282075.1,0.1607142857142857,0.4859889901483101,Up_in_G1G3
ENSG00000282086.2,0.2264232143887366,0.35591768374958205,Up_in_G1G3
ENSG00000282087.2,-0.125,0.35061666282020737,Up_in_G2G4
ENSG00000282091.1,0.2661654016955698,0.4607274790342366,Up_in_G1G3
ENSG00000282092.1,1.1147383032536962,0.1201290130937263,Up_in_G1G3
ENSG00000282105.1,-0.13179762226407452,0.8134725988247896,Up_in_G2G4
ENSG00000282109.1,-0.14857678561126336,0.6756373329290691,Up_in_G2G4
ENSG00000282114.1,0.5299946429601652,0.17044496663512979,Up_in_G1G3
ENSG00000282124.1,-0.125,0.35061666282020737,Up_in_G2G4
ENSG00000282130.1,0.23954150198874413,0.7152497250842345,Up_in_G1G3
ENSG00000282131.1,0.14285714285714285,0.3559176837495821,Up_in_G1G3
ENSG00000282143.1,-0.29193275302249344,0.49962115774676796,Up_in_G2G4
ENSG00000282144.2,0.14285714285714285,0.35591768374958205,Up_in_G1G3
ENSG00000282156.1,-0.27357678561126336,0.4488841474262014,Up_in_G2G4
ENSG00000282159.1,-0.125,0.35061666282020737,Up_in_G2G4
ENSG00000282162.1,-0.19812031259014454,0.3506166628202075,Up_in_G2G4
ENSG00000282168.4,-0.4152410118609203,0.20770767610530488,Up_in_G2G4
ENSG00000282171.2,-0.125,0.35061666282020737,Up_in_G2G4
ENSG00000282172.1,0.2264232143887366,0.35591768374958205,Up_in_G1G3
ENSG00000282178.1,0.14285714285714285,0.35591768374958205,Up_in_G1G3
ENSG00000282199.1,-0.125,0.35061666282020737,Up_in_G2G4
ENSG00000282201.1,0.14285714285714285,0.3559176837495821,Up_in_G1G3
ENSG00000282205.1,0.01780620423145764,0.9748211680142653,Up_in_G1G3
ENSG00000282208.1,-0.125,0.35061666282020737,Up_in_G2G4
ENSG00000282212.2,0.14285714285714285,0.3559176837495821,Up_in_G1G3
ENSG00000282220.1,0.14285714285714285,0.3559176837495821,Up_in_G1G3
ENSG00000282226.1,0.7011546876159002,0.15992665786747173,Up_in_G1G3
ENSG00000282228.1,0.08301987283453781,0.9092380167472415,Up_in_G1G3
ENSG00000282230.1,0.38982457505082546,0.25313984801432143,Up_in_G1G3
ENSG00000282233.1,0.14285714285714285,0.3559176837495821,Up_in_G1G3
ENSG00000282235.1,0.2857142857142857,0.1723082967304001,Up_in_G1G3
ENSG00000282238.1,-0.3486401467005828,0.5438205672840936,Up_in_G2G4
ENSG00000282241.1,-0.125,0.35061666282020737,Up_in_G2G4
ENSG00000282287.1,0.01785714285714285,0.9265490221314105,Up_in_G1G3
ENSG00000282317.1,-0.055263169733001695,0.824722514129199,Up_in_G2G4
ENSG00000282328.1,0.2264232143887366,0.35591768374958205,Up_in_G1G3
ENSG00000282330.1,0.1607142857142857,0.4859889901483101,Up_in_G1G3
ENSG00000282331.2,0.2264232143887366,0.35591768374958205,Up_in_G1G3
ENSG00000282340.1,-0.125,0.35061666282020737,Up_in_G2G4
ENSG00000282341.1,-0.3962406251802891,0.1704706607870538,Up_in_G2G4
ENSG00000282348.1,0.01785714285714285,0.9265490221314105,Up_in_G1G3
ENSG00000282351.1,0.14285714285714285,0.3559176837495821,Up_in_G1G3
ENSG00000282354.1,-0.25,0.1704706607870538,Up_in_G2G4
ENSG00000282364.1,-0.25,0.1704706607870538,Up_in_G2G4
ENSG00000282367.1,0.11831396000551221,0.849589485607562,Up_in_G1G3
ENSG00000282370.1,1.0159603644639572,0.6390927243903672,Up_in_G1G3
ENSG00000282379.1,0.30765747661599785,0.6404246628232675,Up_in_G1G3
ENSG00000282386.1,0.2264232143887366,0.35591768374958205,Up_in_G1G3
ENSG00000282388.1,-0.17857142857142858,0.6538338947023281,Up_in_G2G4
ENSG00000282393.1,-0.19187277205592584,0.6753715363347179,Up_in_G2G4
ENSG00000282411.1,0.2857142857142857,0.35591768374958205,Up_in_G1G3
ENSG00000282417.2,1.013139500337839,0.0689303446933336,Up_in_G1G3
ENSG00000282427.1,0.14285714285714285,0.35591768374958205,Up_in_G1G3
ENSG00000282430.1,0.33170401355533746,0.35591768374958205,Up_in_G1G3
ENSG00000282435.1,-0.10714285714285715,0.630127414347461,Up_in_G2G4
ENSG00000282457.2,0.14285714285714285,0.35591768374958205,Up_in_G1G3
ENSG00000282458.2,0.14285714285714285,0.3559176837495821,Up_in_G1G3
ENSG00000282481.1,0.5207835844385788,0.2637854716656585,Up_in_G1G3
ENSG00000282489.1,0.1607142857142857,0.6198264002616841,Up_in_G1G3
ENSG00000282491.1,-0.375,0.07960201245519749,Up_in_G2G4
ENSG00000282494.1,-0.44812031259014456,0.08984843520508563,Up_in_G2G4
ENSG00000282498.1,-0.125,0.35061666282020737,Up_in_G2G4
ENSG00000282508.2,0.7781325849839088,0.08312085797713215,Up_in_G1G3
ENSG00000282518.1,-0.125,0.35061666282020737,Up_in_G2G4
ENSG00000282521.1,0.3933673119527407,0.5005427833136145,Up_in_G1G3
ENSG00000282522.2,0.3692803572458795,0.18516702493188186,Up_in_G1G3
ENSG00000282536.1,-0.125,0.35061666282020737,Up_in_G2G4
ENSG00000282540.2,0.5065018191323702,0.3282934520661258,Up_in_G1G3
ENSG00000282554.1,0.739562714726575,0.21075700351161927,Up_in_G1G3
ENSG00000282556.6,0.565708928674451,0.22645357006333824,Up_in_G1G3
ENSG00000282573.1,0.14285714285714285,0.3559176837495821,Up_in_G1G3
ENSG00000282588.1,-0.19812031259014454,0.3506166628202075,Up_in_G2G4
ENSG00000282602.1,0.10142321438873661,0.7036373895439065,Up_in_G1G3
ENSG00000282608.2,0.2857142857142857,0.35591768374958205,Up_in_G1G3
ENSG00000282637.1,-0.125,0.35061666282020737,Up_in_G2G4
ENSG00000282638.1,-0.2797468278932883,0.5539196205495283,Up_in_G2G4
ENSG00000282641.1,0.9333018053547067,0.6079553276347807,Up_in_G1G3
ENSG00000282662.1,0.7011546876159002,0.15992665786747173,Up_in_G1G3
ENSG00000282676.1,0.14285714285714285,0.3559176837495821,Up_in_G1G3
ENSG00000282684.1,-0.125,0.35061666282020737,Up_in_G2G4
ENSG00000282693.1,-0.19812031259014454,0.3506166628202075,Up_in_G2G4
ENSG00000282700.1,-0.21286433441152314,0.6180278808134196,Up_in_G2G4
ENSG00000282703.1,0.040348986623382425,0.9471197658705441,Up_in_G1G3
ENSG00000282706.1,0.056579636083487636,0.9289310982069421,Up_in_G1G3
ENSG00000282712.1,0.49483407973492244,0.412364281907626,Up_in_G1G3
ENSG00000282717.1,0.14285714285714285,0.3559176837495821,Up_in_G1G3
ENSG00000282722.1,0.42333016214172187,0.5540508373038436,Up_in_G1G3
ENSG00000282725.1,0.3347572097899679,0.5954602316824358,Up_in_G1G3
ENSG00000282735.1,-0.128653843610528,0.8006742270311561,Up_in_G2G4
ENSG00000282739.1,-1.038664245001321,0.1058508725342819,Up_in_G2G4
ENSG00000282740.2,-0.24594302518144165,0.5926535154468477,Up_in_G2G4
ENSG00000282744.1,0.14285714285714285,0.3559176837495821,Up_in_G1G3
ENSG00000282746.1,-0.521240625180289,0.08717887590183562,Up_in_G2G4
ENSG00000282747.1,1.1714328297883636,0.5864625767393437,Up_in_G1G3
ENSG00000282749.1,0.14285714285714285,0.35591768374958205,Up_in_G1G3
ENSG00000282752.1,0.47456115641248037,0.35591768374958205,Up_in_G1G3
ENSG00000282756.1,-0.125,0.35061666282020737,Up_in_G2G4
ENSG00000282763.1,0.14285714285714285,0.35591768374958205,Up_in_G1G3
ENSG00000282770.1,-0.2723838690037774,0.4305382482733523,Up_in_G2G4
ENSG00000282772.2,-1.0757665719620049,0.13559213740461928,Up_in_G2G4
ENSG00000282787.1,0.14285714285714285,0.3559176837495821,Up_in_G1G3
ENSG00000282788.1,0.01213750010302235,0.9741633291690013,Up_in_G1G3
ENSG00000282799.1,0.3729811234545338,0.48516160442366907,Up_in_G1G3
ENSG00000282800.1,0.11691304685382978,0.8611427295154378,Up_in_G1G3
ENSG00000282807.3,-0.19812031259014454,0.3506166628202075,Up_in_G2G4
ENSG00000282810.1,0.01785714285714285,0.9265490221314105,Up_in_G1G3
ENSG00000282813.1,1.2565769669226028,0.056069112594998256,Up_in_G1G3
ENSG00000282825.2,0.5983270152351244,0.29203992889242547,Up_in_G1G3
ENSG00000282826.5,-0.3683032807562807,0.6160081795991711,Up_in_G2G4
ENSG00000282828.2,0.01785714285714285,0.9265490221314105,Up_in_G1G3
ENSG00000282844.2,0.2488994685837993,0.6187127557923767,Up_in_G1G3
ENSG00000282853.2,0.6617266861122786,0.25242879721405853,Up_in_G1G3
ENSG00000282854.3,-0.000996296220282971,0.998935812842104,Up_in_G2G4
ENSG00000282856.1,0.14285714285714285,0.3559176837495821,Up_in_G1G3
ENSG00000282876.1,-0.44812031259014456,0.17378108960761082,Up_in_G2G4
ENSG00000282880.5,-0.17533766350497873,0.7351245735877161,Up_in_G2G4
ENSG00000282891.5,0.14285714285714285,0.35591768374958205,Up_in_G1G3
ENSG00000282895.2,-0.6809479922272019,0.49575296969583604,Up_in_G2G4
ENSG00000282899.2,0.5281325849839088,0.23112622578792608,Up_in_G1G3
ENSG00000282902.2,-0.2964800787271146,0.49937723558986535,Up_in_G2G4
ENSG00000282905.2,0.6277665923739988,0.40797008522299694,Up_in_G1G3
ENSG00000282930.1,-0.35714285714285715,0.26445419009806787,Up_in_G2G4
ENSG00000282935.1,0.14285714285714285,0.3559176837495821,Up_in_G1G3
ENSG00000282936.3,-0.18400771950138645,0.7601926125620231,Up_in_G2G4
ENSG00000282941.3,0.0357142857142857,0.8871422542600782,Up_in_G1G3
ENSG00000282942.1,-0.019066142153859003,0.9687659062909656,Up_in_G2G4
ENSG00000282947.2,0.16700532805890145,0.6510300808686127,Up_in_G1G3
ENSG00000282949.1,0.2264232143887366,0.35591768374958205,Up_in_G1G3
ENSG00000282953.1,-0.594502181359106,0.22458711231464895,Up_in_G2G4
ENSG00000282954.2,0.2062737227155033,0.6556483061167628,Up_in_G1G3
ENSG00000282958.5,0.0765766337666455,0.8174955527116331,Up_in_G1G3
ENSG00000282961.1,-0.12649235112087903,0.799909204081779,Up_in_G2G4
ENSG00000282966.4,0.14285714285714285,0.3559176837495821,Up_in_G1G3
ENSG00000282967.5,0.0357142857142857,0.9103164408811683,Up_in_G1G3
ENSG00000282976.1,0.1607142857142857,0.4859889901483101,Up_in_G1G3
ENSG00000282986.2,-0.1275729253934782,0.8434054759871316,Up_in_G2G4
ENSG00000282987.1,0.14285714285714285,0.3559176837495821,Up_in_G1G3
ENSG00000282990.1,0.14285714285714285,0.35591768374958205,Up_in_G1G3
ENSG00000282993.1,-0.0016917411615730914,0.9963053120528147,Up_in_G2G4
ENSG00000282996.1,0.14285714285714285,0.3559176837495821,Up_in_G1G3
ENSG00000283001.2,-0.14098661121286213,0.8509287542953462,Up_in_G2G4
ENSG00000283009.3,-0.3333842814887915,0.63866253682171,Up_in_G2G4
ENSG00000283018.1,0.09728810147829864,0.8426423519170407,Up_in_G1G3
ENSG00000283020.1,0.14285714285714285,0.3559176837495821,Up_in_G1G3
ENSG00000283025.1,0.14285714285714285,0.3559176837495821,Up_in_G1G3
ENSG00000283033.1,0.2264232143887366,0.35591768374958205,Up_in_G1G3
ENSG00000283046.5,0.2350069153539296,0.5959773440171781,Up_in_G1G3
ENSG00000283047.1,0.14285714285714285,0.35591768374958205,Up_in_G1G3
ENSG00000283049.2,-0.125,0.35061666282020737,Up_in_G2G4
ENSG00000283056.2,0.004056974818558378,0.993195969986768,Up_in_G1G3
ENSG00000283059.3,0.4528464287774732,0.35591768374958205,Up_in_G1G3
ENSG00000283060.2,0.36392029357048855,0.42747965945532995,Up_in_G1G3
ENSG00000283064.1,-0.125,0.35061666282020737,Up_in_G2G4
ENSG00000283068.2,0.9035229209100979,0.15576600406464827,Up_in_G1G3
ENSG00000283078.1,0.42857142857142855,0.07814074941121588,Up_in_G1G3
ENSG00000283082.1,-0.22508058052455412,0.5646714085650706,Up_in_G2G4
ENSG00000283085.3,-0.869173193895048,0.2968334868728246,Up_in_G2G4
ENSG00000283098.3,-0.125,0.35061666282020737,Up_in_G2G4
ENSG00000283100.2,0.5814178602995852,0.3538492629974094,Up_in_G1G3
ENSG00000283103.6,-0.19126073221127546,0.7424672102219436,Up_in_G2G4
ENSG00000283104.3,0.6196571282198985,0.3000857781052084,Up_in_G1G3
ENSG00000283106.3,0.7627493596665889,0.3188140517277563,Up_in_G1G3
ENSG00000283124.4,0.14285714285714285,0.3559176837495821,Up_in_G1G3
ENSG00000283153.2,-0.42733491115503025,0.4774416830633088,Up_in_G2G4
ENSG00000283169.1,-0.125,0.35061666282020737,Up_in_G2G4
ENSG00000283192.1,0.5150855200975634,0.35111720098000254,Up_in_G1G3
ENSG00000283199.3,0.14285714285714285,0.3559176837495821,Up_in_G1G3
ENSG00000283239.1,-0.375,0.07960201245519749,Up_in_G2G4
ENSG00000283240.1,-0.125,0.35061666282020737,Up_in_G2G4
ENSG00000283246.1,-0.125,0.35061666282020737,Up_in_G2G4
ENSG00000283265.1,-0.125,0.35061666282020737,Up_in_G2G4
ENSG00000283276.1,-0.19812031259014454,0.3506166628202075,Up_in_G2G4
ENSG00000283284.4,0.14285714285714285,0.3559176837495821,Up_in_G1G3
ENSG00000283286.2,0.14285714285714285,0.35591768374958205,Up_in_G1G3
ENSG00000283294.2,0.01785714285714285,0.9265490221314105,Up_in_G1G3
ENSG00000283302.3,0.14285714285714285,0.3559176837495821,Up_in_G1G3
ENSG00000283361.4,-0.125,0.35061666282020737,Up_in_G2G4
ENSG00000283373.5,0.14285714285714285,0.3559176837495821,Up_in_G1G3
ENSG00000283378.1,0.10142321438873661,0.7036373895439065,Up_in_G1G3
ENSG00000283384.1,0.2209869234587787,0.6725913630572798,Up_in_G1G3
ENSG00000283391.3,-0.2061603688996982,0.7620245422609329,Up_in_G2G4
ENSG00000283393.1,-0.125,0.35061666282020737,Up_in_G2G4
ENSG00000283403.1,-0.19812031259014454,0.3506166628202075,Up_in_G2G4
ENSG00000283415.3,0.2264232143887366,0.35591768374958205,Up_in_G1G3
ENSG00000283421.1,0.14285714285714285,0.35591768374958205,Up_in_G1G3
ENSG00000283422.2,0.1607142857142857,0.4859889901483101,Up_in_G1G3
ENSG00000283427.1,-0.125,0.35061666282020737,Up_in_G2G4
ENSG00000283433.1,-0.125,0.35061666282020737,Up_in_G2G4
ENSG00000283434.2,-0.125,0.35061666282020737,Up_in_G2G4
ENSG00000283445.2,0.1607142857142857,0.4859889901483101,Up_in_G1G3
ENSG00000283447.3,0.35263760921965037,0.5784450270838608,Up_in_G1G3
ENSG00000283448.2,0.2811875595676511,0.44183849359427896,Up_in_G1G3
ENSG00000283453.3,-0.19812031259014454,0.3506166628202075,Up_in_G2G4
ENSG00000283503.4,-0.03740602687585883,0.8979716830173098,Up_in_G2G4
ENSG00000283510.2,-0.09500535703983475,0.7901058212134671,Up_in_G2G4
ENSG00000283529.2,0.2857142857142857,0.1723082967304001,Up_in_G1G3
ENSG00000283541.1,0.3035714285714285,0.22965485536325198,Up_in_G1G3
ENSG00000283544.1,-0.19812031259014454,0.3506166628202075,Up_in_G2G4
ENSG00000283589.4,0.20670401355533746,0.5764989774364042,Up_in_G1G3
ENSG00000283624.1,-0.3962406251802891,0.1704706607870538,Up_in_G2G4
ENSG00000283630.3,-0.38899512806152403,0.501887749445896,Up_in_G2G4
ENSG00000283632.5,-0.375,0.07960201245519749,Up_in_G2G4
ENSG00000283649.5,0.7453960659409824,0.3038056010134292,Up_in_G1G3
ENSG00000283654.4,-0.25,0.1704706607870538,Up_in_G2G4
ENSG00000283660.1,-0.125,0.35061666282020737,Up_in_G2G4
ENSG00000283662.1,1.0110681332385365,0.09200908177350606,Up_in_G1G3
ENSG00000283667.1,-0.23214285714285712,0.45490126009838405,Up_in_G2G4
ENSG00000283674.4,0.5780216002990094,0.37316434364069717,Up_in_G1G3
ENSG00000283683.2,-0.25,0.1704706607870538,Up_in_G2G4
ENSG00000283684.1,-0.07883995534426506,0.8181385695604757,Up_in_G2G4
ENSG00000283703.3,0.2857142857142857,0.3559176837495821,Up_in_G1G3
ENSG00000283733.1,-0.6105263394660033,0.15540294204427446,Up_in_G2G4
ENSG00000283737.1,0.48314485737767326,0.32933096971565745,Up_in_G1G3
ENSG00000283738.3,0.4637233276958582,0.30098917739274605,Up_in_G1G3
ENSG00000283740.2,0.01785714285714285,0.9265490221314105,Up_in_G1G3
ENSG00000283741.2,0.43322672903851195,0.5075105629407055,Up_in_G1G3
ENSG00000283771.2,-0.15606167337957064,0.7485097349623501,Up_in_G2G4
ENSG00000283777.2,0.5168506284964709,0.1984815498177137,Up_in_G1G3
ENSG00000283780.3,0.14062032799416388,0.736557587799648,Up_in_G1G3
ENSG00000283791.1,1.2545372387923222,0.11414257313845756,Up_in_G1G3
ENSG00000283792.1,0.4528464287774732,0.35591768374958205,Up_in_G1G3
ENSG00000283795.1,0.5124686186472114,0.12144813350185006,Up_in_G1G3
ENSG00000283809.1,0.05357142857142855,0.8810678830883388,Up_in_G1G3
ENSG00000283820.2,-0.055263169733001695,0.824722514129199,Up_in_G2G4
ENSG00000283828.1,-0.023576785611263387,0.9342270137074349,Up_in_G2G4
ENSG00000283830.3,0.2857142857142857,0.1723082967304001,Up_in_G1G3
ENSG00000283834.4,-0.125,0.35061666282020737,Up_in_G2G4
ENSG00000283847.2,0.39762606677439827,0.24774398370997097,Up_in_G1G3
ENSG00000283852.4,-0.125,0.35061666282020737,Up_in_G2G4
ENSG00000283855.2,0.008583700965192927,0.9831622997857539,Up_in_G1G3
ENSG00000283859.2,-0.3726807989442601,0.5880377882661767,Up_in_G2G4
ENSG00000283868.2,1.1904282433126818,0.024120307382393593,Up_in_G1G3
ENSG00000283873.2,-0.646240625180289,0.08208470867861133,Up_in_G2G4
ENSG00000283883.2,0.2327583048015559,0.5742127003099744,Up_in_G1G3
ENSG00000283884.2,-0.125,0.35061666282020737,Up_in_G2G4
ENSG00000283887.2,0.3692803572458795,0.35591768374958205,Up_in_G1G3
ENSG00000283893.3,-0.125,0.35061666282020737,Up_in_G2G4
ENSG00000283903.2,-0.125,0.35061666282020737,Up_in_G2G4
ENSG00000283904.1,0.5728963080814923,0.538939081345458,Up_in_G1G3
